index,db_id,question,gold_sql,predicted_sql,summary,pred_gen_status,pred_gen_error,pred_exec_status,pred_exec_error,pred_exec_result,gold_exec_status,gold_exec_error,gold_exec_result,exec_match,elapsed_sec
17,farm,Count the number of farms.,SELECT count(*) FROM farm,SELECT COUNT(*) AS farm_count FROM farm,Counts the total number of farms,ok,,ok,,"[""[('farm_count', 8)]""]",ok,,"[""[('count(*)', 8)]""]",False,10.058
18,farm,List the total number of horses on farms in ascending order.,SELECT Total_Horses FROM farm ORDER BY Total_Horses ASC,SELECT SUM(Total_Horses) AS Total_Horses FROM farm ORDER BY Total_Horses ASC,Lists the total number of horses on farms in ascending order,ok,,ok,,"[""[('total_horses', 35051.0)]""]",ok,,"[""[('total_horses', 2546.9)]"", ""[('total_horses', 2604.8)]"", ""[('total_horses', 3658.9)]"", ""[('total_horses', 4781.3)]"", ""[('total_horses', 5056.5)]"", ""[('total_horses', 5308.2)]"", ""[('total_horses', 5486.9)]"", ""[('total_horses', 5607.5)]""]",False,12.789
19,farm,"What is the total horses record for each farm, sorted ascending?",SELECT Total_Horses FROM farm ORDER BY Total_Horses ASC,"SELECT Farm_ID, SUM(Total_Horses) AS Total_Horses_Record FROM farm GROUP BY Farm_ID ORDER BY Total_Horses_Record ASC",The query calculates the total number of horses for each farm and sorts the results in ascending order.,ok,,ok,,"[""[('farm_id', 1), ('total_horses_record', 5056.5)]"", ""[('farm_id', 2), ('total_horses_record', 5486.9)]"", ""[('farm_id', 3), ('total_horses_record', 5607.5)]"", ""[('farm_id', 4), ('total_horses_record', 5308.2)]"", ""[('farm_id', 5), ('total_horses_record', 4781.3)]"", ""[('farm_id', 6), ('total_horses_record', 3658.9)]"", ""[('farm_id', 7), ('total_horses_record', 2604.8)]"", ""[('farm_id', 8), ('total_horses_record', 2546.9)]""]",ok,,"[""[('total_horses', 2546.9)]"", ""[('total_horses', 2604.8)]"", ""[('total_horses', 3658.9)]"", ""[('total_horses', 4781.3)]"", ""[('total_horses', 5056.5)]"", ""[('total_horses', 5308.2)]"", ""[('total_horses', 5486.9)]"", ""[('total_horses', 5607.5)]""]",False,15.481
20,farm,"What are the hosts of competitions whose theme is not ""Aliens""?",SELECT Hosts FROM farm_competition WHERE Theme !=  'Aliens',SELECT T2.Hosts FROM farm_competition AS T1 JOIN city AS T2 ON T1.Host_city_ID = T2.City_ID WHERE T1.Theme != 'Aliens',Selects the hosts of competitions where the theme is not 'Aliens',ok,,error,no such column: T2.Hosts,,ok,,"[""[('hosts', 'Alicia Keys')]"", ""[('hosts', 'Leehom Wang and Kelly Rowland')]"", ""[('hosts', 'Miley Cyrus Jared Leto and Karen Mok')]"", ""[('hosts', 'Shaggy and Coco Lee')]"", ""[('hosts', 'Vanness Wu and Michelle Branch')]""]",False,15.45
21,farm,Return the hosts of competitions for which the theme is not Aliens?,SELECT Hosts FROM farm_competition WHERE Theme !=  'Aliens',SELECT T2.Hosts FROM farm_competition AS T1 JOIN city AS T2 ON T1.Host_city_ID = T2.City_ID WHERE T1.Theme != 'Aliens',Selects the hosts of competitions where the theme is not Aliens,ok,,error,no such column: T2.Hosts,,ok,,"[""[('hosts', 'Alicia Keys')]"", ""[('hosts', 'Leehom Wang and Kelly Rowland')]"", ""[('hosts', 'Miley Cyrus Jared Leto and Karen Mok')]"", ""[('hosts', 'Shaggy and Coco Lee')]"", ""[('hosts', 'Vanness Wu and Michelle Branch')]""]",False,15.428
22,farm,What are the themes of farm competitions sorted by year in ascending order?,SELECT Theme FROM farm_competition ORDER BY YEAR ASC,SELECT DISTINCT f.Theme FROM farm_competition f ORDER BY f.Year ASC,Selects distinct themes of farm competitions sorted by year in ascending order,ok,,ok,,"['[(\'theme\', ""Valentine\'s Day"")]', ""[('theme', 'Aliens')]"", ""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]"", ""[('theme', 'MTV Cube')]""]",ok,,"['[(\'theme\', ""Valentine\'s Day"")]', ""[('theme', 'Aliens')]"", ""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]"", ""[('theme', 'MTV Cube')]""]",True,12.737
23,farm,"Return the themes of farm competitions, sorted by year ascending.",SELECT Theme FROM farm_competition ORDER BY YEAR ASC,SELECT DISTINCT f.Theme FROM farm_competition f ORDER BY f.Year ASC,Selects distinct themes of farm competitions sorted by year in ascending order,ok,,ok,,"['[(\'theme\', ""Valentine\'s Day"")]', ""[('theme', 'Aliens')]"", ""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]"", ""[('theme', 'MTV Cube')]""]",ok,,"['[(\'theme\', ""Valentine\'s Day"")]', ""[('theme', 'Aliens')]"", ""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]"", ""[('theme', 'MTV Cube')]""]",True,12.132
24,farm,What is the average number of working horses of farms with more than 5000 total number of horses?,SELECT avg(Working_Horses) FROM farm WHERE Total_Horses  >  5000,SELECT AVG(f.Total_Horses - f.Working_Horses) AS avg_working_horses FROM farm f WHERE f.Total_Horses > 5000,Calculates the average number of working horses for farms with more than 5000 total horses,ok,,ok,,"[""[('avg_working_horses', 1387.0249999999999)]""]",ok,,"[""[('avg(working_horses)', 3977.7500000000005)]""]",False,15.922
25,farm,Give the average number of working horses on farms with more than 5000 total horses.,SELECT avg(Working_Horses) FROM farm WHERE Total_Horses  >  5000,SELECT AVG(f.Total_Horses) AS avg_working_horses FROM farm f WHERE f.Total_Horses > 5000,Calculates the average number of working horses for farms with more than 5000 total horses.,ok,,ok,,"[""[('avg_working_horses', 5364.775)]""]",ok,,"[""[('avg(working_horses)', 3977.7500000000005)]""]",False,15.009
26,farm,What are the maximum and minimum number of cows across all farms.,"SELECT max(Cows) ,  min(Cows) FROM farm","SELECT MIN(Cows) AS min_cows, MAX(Cows) AS max_cows FROM farm",Selects the minimum and maximum number of cows from the farm table,ok,,ok,,"[""[('max_cows', 3987.0), ('min_cows', 2407.2)]""]",ok,,"[""[('max(cows)', 3987.0), ('min(cows)', 2407.2)]""]",False,13.028
27,farm,Return the maximum and minimum number of cows across all farms.,"SELECT max(Cows) ,  min(Cows) FROM farm","SELECT MIN(Cows) AS min_cows, MAX(Cows) AS max_cows FROM farm",Selects the minimum and maximum number of cows from the farm table,ok,,ok,,"[""[('max_cows', 3987.0), ('min_cows', 2407.2)]""]",ok,,"[""[('max(cows)', 3987.0), ('min(cows)', 2407.2)]""]",False,13.426
28,farm,How many different statuses do cities have?,SELECT count(DISTINCT Status) FROM city,SELECT COUNT(DISTINCT Status) FROM city,Counts the number of distinct statuses in the city table,ok,,ok,,"[""[('count(distinct status)', 2)]""]",ok,,"[""[('count(distinct status)', 2)]""]",True,11.338
29,farm,Count the number of different statuses.,SELECT count(DISTINCT Status) FROM city,SELECT COUNT(DISTINCT Status) AS status_count FROM city,Counts the number of unique statuses in the city table,ok,,ok,,"[""[('status_count', 2)]""]",ok,,"[""[('count(distinct status)', 2)]""]",False,11.319
30,farm,List official names of cities in descending order of population.,SELECT Official_Name FROM city ORDER BY Population DESC,SELECT Official_Name FROM city ORDER BY Population DESC,Selects the official names of cities ordered by population in descending order,ok,,ok,,"[""[('official_name', 'Aroostook')]"", ""[('official_name', 'Drummond')]"", ""[('official_name', 'Grand Falls/Grand-Sault')]"", ""[('official_name', 'Perth-Andover')]"", ""[('official_name', 'Plaster Rock')]""]",ok,,"[""[('official_name', 'Aroostook')]"", ""[('official_name', 'Drummond')]"", ""[('official_name', 'Grand Falls/Grand-Sault')]"", ""[('official_name', 'Perth-Andover')]"", ""[('official_name', 'Plaster Rock')]""]",True,11.735
31,farm,"What are the official names of cities, ordered descending by population?",SELECT Official_Name FROM city ORDER BY Population DESC,SELECT Official_Name FROM city ORDER BY Population DESC,Selects the official names of cities ordered by population in descending order,ok,,ok,,"[""[('official_name', 'Aroostook')]"", ""[('official_name', 'Drummond')]"", ""[('official_name', 'Grand Falls/Grand-Sault')]"", ""[('official_name', 'Perth-Andover')]"", ""[('official_name', 'Plaster Rock')]""]",ok,,"[""[('official_name', 'Aroostook')]"", ""[('official_name', 'Drummond')]"", ""[('official_name', 'Grand Falls/Grand-Sault')]"", ""[('official_name', 'Perth-Andover')]"", ""[('official_name', 'Plaster Rock')]""]",True,12.076
32,farm,List the official name and status of the city with the largest population.,"SELECT Official_Name ,  Status FROM city ORDER BY Population DESC LIMIT 1","SELECT Official_Name, Status FROM city WHERE Population = (SELECT MAX(Population) FROM city)",Selects the official name and status of the city with the largest population by first finding the maximum population and then selecting from the city table where the population matches this maximum value.,ok,,ok,,"[""[('official_name', 'Grand Falls/Grand-Sault'), ('status', 'Town')]""]",ok,,"[""[('official_name', 'Grand Falls/Grand-Sault'), ('status', 'Town')]""]",True,16.29
33,farm,What is the official name and status of the city with the most residents?,"SELECT Official_Name ,  Status FROM city ORDER BY Population DESC LIMIT 1","SELECT Official_Name, Status FROM city WHERE Population = (SELECT MAX(Population) FROM city)",Selects the official name and status of the city with the maximum population.,ok,,ok,,"[""[('official_name', 'Grand Falls/Grand-Sault'), ('status', 'Town')]""]",ok,,"[""[('official_name', 'Grand Falls/Grand-Sault'), ('status', 'Town')]""]",True,14.22
34,farm,Show the years and the official names of the host cities of competitions.,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","SELECT fcomp.Year, city.Official_Name FROM farm_competition AS fcomp JOIN city ON fcomp.Host_city_ID = city.City_ID",Selects the years and official names of host cities from the farm_competition and city tables,ok,,ok,,"[""[('official_name', 'Aroostook'), ('year', 2002)]"", ""[('official_name', 'Aroostook'), ('year', 2003)]"", ""[('official_name', 'Drummond'), ('year', 2004)]"", ""[('official_name', 'Grand Falls/Grand-Sault'), ('year', 2013)]"", ""[('official_name', 'Perth-Andover'), ('year', 2006)]"", ""[('official_name', 'Plaster Rock'), ('year', 2005)]""]",ok,,"[""[('official_name', 'Aroostook'), ('year', 2002)]"", ""[('official_name', 'Aroostook'), ('year', 2003)]"", ""[('official_name', 'Drummond'), ('year', 2004)]"", ""[('official_name', 'Grand Falls/Grand-Sault'), ('year', 2013)]"", ""[('official_name', 'Perth-Andover'), ('year', 2006)]"", ""[('official_name', 'Plaster Rock'), ('year', 2005)]""]",True,15.919
35,farm,Give the years and official names of the cities of each competition.,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","SELECT fc.Year, c.Official_Name FROM farm_competition AS fc JOIN city AS c ON fc.Host_city_ID = c.City_ID",Selects the years and official names of cities hosting each competition,ok,,ok,,"[""[('official_name', 'Aroostook'), ('year', 2002)]"", ""[('official_name', 'Aroostook'), ('year', 2003)]"", ""[('official_name', 'Drummond'), ('year', 2004)]"", ""[('official_name', 'Grand Falls/Grand-Sault'), ('year', 2013)]"", ""[('official_name', 'Perth-Andover'), ('year', 2006)]"", ""[('official_name', 'Plaster Rock'), ('year', 2005)]""]",ok,,"[""[('official_name', 'Aroostook'), ('year', 2002)]"", ""[('official_name', 'Aroostook'), ('year', 2003)]"", ""[('official_name', 'Drummond'), ('year', 2004)]"", ""[('official_name', 'Grand Falls/Grand-Sault'), ('year', 2013)]"", ""[('official_name', 'Perth-Andover'), ('year', 2006)]"", ""[('official_name', 'Plaster Rock'), ('year', 2005)]""]",True,15.141
36,farm,Show the official names of the cities that have hosted more than one competition.,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,SELECT c.Official_Name FROM city AS c JOIN farm_competition AS fc ON c.City_ID = fc.Host_city_ID GROUP BY c.City_ID HAVING COUNT(fc.Competition_ID) > 1,Selects the official names of cities that have hosted more than one competition,ok,,ok,,"[""[('official_name', 'Aroostook')]""]",ok,,"[""[('official_name', 'Aroostook')]""]",True,16.701
37,farm,What are the official names of cities that have hosted more than one competition?,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,SELECT c.Official_Name FROM city AS c JOIN farm_competition AS fc ON c.City_ID = fc.Host_city_ID GROUP BY c.City_ID HAVING COUNT(fc.Competition_ID) > 1,Selects the official names of cities that have hosted more than one competition,ok,,ok,,"[""[('official_name', 'Aroostook')]""]",ok,,"[""[('official_name', 'Aroostook')]""]",True,16.65
38,farm,Show the status of the city that has hosted the greatest number of competitions.,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT city.Status FROM city JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID GROUP BY farm_competition.Host_city_ID ORDER BY COUNT(farm_competition.Competition_ID) DESC LIMIT 1;,Finds the status of the city that has hosted the most competitions.,ok,,ok,,"[""[('status', 'Village')]""]",ok,,"[""[('status', 'Village')]""]",True,16.679
39,farm,What is the status of the city that has hosted the most competitions?,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT c.Status FROM city AS c JOIN farm_competition AS fc ON c.City_ID = fc.Host_city_ID GROUP BY c.City_ID ORDER BY COUNT(fc.Competition_ID) DESC LIMIT 1;,Finds the status of the city that has hosted the most competitions.,ok,,ok,,"[""[('status', 'Village')]""]",ok,,"[""[('status', 'Village')]""]",True,16.156
40,farm,Please show the themes of competitions with host cities having populations larger than 1000.,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,SELECT DISTINCT fc.Theme FROM farm_competition AS fc JOIN city AS c ON fc.Host_city_ID = c.City_ID WHERE c.Population > 1000,Selects distinct themes from competitions hosted by cities with populations larger than 1000,ok,,ok,,"[""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]""]",ok,,"[""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]""]",True,16.469
41,farm,What are the themes of competitions that have corresponding host cities with more than 1000 residents?,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,SELECT DISTINCT fc.Theme FROM farm_competition AS fc JOIN city AS c ON fc.Host_city_ID = c.City_ID WHERE c.Population > 1000,Selects distinct competition themes where the host city has a population greater than 1000,ok,,ok,,"[""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]""]",ok,,"[""[('theme', 'Carnival M is back!')]"", ""[('theme', 'Codehunters')]"", ""[('theme', 'MTV Asia Aid')]""]",True,16.887
42,farm,Please show the different statuses of cities and the average population of cities with each status.,"SELECT Status ,  avg(Population) FROM city GROUP BY Status","SELECT Status, AVG(Population) FROM city GROUP BY Status",Calculates the average population for each city status,ok,,ok,,"[""[('avg(population)', 1009.75), ('status', 'Village')]"", ""[('avg(population)', 5706.0), ('status', 'Town')]""]",ok,,"[""[('avg(population)', 1009.75), ('status', 'Village')]"", ""[('avg(population)', 5706.0), ('status', 'Town')]""]",True,12.765
