index,db_id,question,gold_sql,predicted_sql,summary,pred_gen_status,pred_gen_error,pred_exec_status,pred_exec_error,pred_exec_result,gold_exec_status,gold_exec_error,gold_exec_result,exec_match,elapsed_sec
10,department_management,How many acting statuses are there?,SELECT count(DISTINCT temporary_acting) FROM management,SELECT COUNT(*) FROM management WHERE temporary_acting IS NOT NULL,Count the number of non-null acting statuses in the management table,ok,,ok,,"[('5',)]",ok,,"[('2',)]",False,21.462
11,department_management,How many departments are led by heads who are not mentioned?,SELECT count(*) FROM department WHERE department_id NOT IN (SELECT department_id FROM management);,SELECT COUNT(*) FROM department WHERE Department_ID NOT IN (SELECT Department_ID FROM management JOIN head ON management.head_ID = head.head_ID),"Counts the number of departments whose ID is not found in the management table joined with the head table, indicating heads who are not mentioned.",ok,,ok,,"[('11',)]",ok,,"[('11',)]",True,25.425
12,department_management,What are the distinct ages of the heads who are acting?,SELECT DISTINCT T1.age FROM management AS T2 JOIN head AS T1 ON T1.head_id  =  T2.head_id WHERE T2.temporary_acting  =  'Yes',SELECT DISTINCT head.age FROM head JOIN management ON head.head_ID = management.head_ID WHERE management.temporary_acting = 'acting',Selects distinct ages of heads who are acting by joining head and management tables on head_ID and filtering where temporary_acting is 'acting',ok,,ok,,[],ok,,"[('52.0',), ('53.0',), ('69.0',)]",False,27.532
13,department_management,List the states where both the secretary of 'Treasury' department and the secretary of 'Homeland Security' were born.,SELECT T3.born_state FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id JOIN head AS T3 ON T2.head_id  =  T3.head_id WHERE T1.name  =  'Treasury' INTERSECT SELECT T3.born_state FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id JOIN head AS T3 ON T2.head_id  =  T3.head_id WHERE T1.name  =  'Homeland Security',SELECT h1.born_state FROM head AS h1 JOIN management AS m1 ON h1.head_ID = m1.head_ID JOIN department AS d1 ON m1.department_ID = d1.Department_ID WHERE d1.Name = 'Treasury' INTERSECT SELECT h2.born_state FROM head AS h2 JOIN management AS m2 ON h2.head_ID = m2.head_ID JOIN department AS d2 ON m2.department_ID = d2.Department_ID WHERE d2.Name = 'Homeland Security',Find the states where both the secretary of 'Treasury' and 'Homeland Security' departments were born by performing two separate queries for each department and using INTERSECT to find common results.,ok,,ok,,"[('california',)]",ok,,"[('california',)]",True,44.403
14,department_management,"Which department has more than 1 head at a time? List the id, name and the number of heads.","SELECT T1.department_id ,  T1.name ,  count(*) FROM management AS T2 JOIN department AS T1 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id HAVING count(*)  >  1","SELECT department.Department_ID, head.name, COUNT(*) AS number_of_heads FROM management JOIN department ON management.department_ID = department.Department_ID JOIN head ON management.head_ID = head.head_ID GROUP BY department.Department_ID, head.name HAVING COUNT(*) > 1","This query selects the Department_ID, name of heads, and counts the number of heads for each department where there is more than one head.",ok,,ok,,[],ok,,"[('2', '2', 'treasury')]",False,31.704
15,department_management,Which head's name has the substring 'Ha'? List the id and name.,"SELECT head_id ,  name FROM head WHERE name LIKE '%Ha%'","SELECT head.head_ID, head.name FROM head WHERE head.name LIKE '%Ha%';",Selects the ID and name of heads whose names contain the substring 'Ha'.,ok,,ok,,"[('10', 'franklin langham'), ('4', 'dudley hart'), ('9', 'pádraig harrington')]",ok,,"[('10', 'franklin langham'), ('4', 'dudley hart'), ('9', 'pádraig harrington')]",True,24.1
16,farm,How many farms are there?,SELECT count(*) FROM farm,SELECT COUNT(*) FROM farm,Count the number of farms,ok,,ok,,"[('8',)]",ok,,"[('8',)]",True,40.193
17,farm,Count the number of farms.,SELECT count(*) FROM farm,SELECT COUNT(*) FROM farm,Count the number of farms using COUNT(*),ok,,ok,,"[('8',)]",ok,,"[('8',)]",True,18.952
18,farm,List the total number of horses on farms in ascending order.,SELECT Total_Horses FROM farm ORDER BY Total_Horses ASC,SELECT Total_Horses FROM farm ORDER BY Total_Horses ASC,Selects the total number of horses from the farm table and orders the results in ascending order.,ok,,ok,,"[('2546.9',), ('2604.8',), ('3658.9',), ('4781.3',), ('5056.5',), ('5308.2',), ('5486.9',), ('5607.5',)]",ok,,"[('2546.9',), ('2604.8',), ('3658.9',), ('4781.3',), ('5056.5',), ('5308.2',), ('5486.9',), ('5607.5',)]",True,21.598
19,farm,"What is the total horses record for each farm, sorted ascending?",SELECT Total_Horses FROM farm ORDER BY Total_Horses ASC,"SELECT farm.Farm_ID, SUM(farm.Total_Horses) AS total_horses_record FROM farm GROUP BY farm.Farm_ID ORDER BY total_horses_record ASC",This query calculates the total horses record for each farm and sorts the results in ascending order.,ok,,ok,,"[('1', '5056.5'), ('2', '5486.9'), ('2546.9', '8'), ('2604.8', '7'), ('3', '5607.5'), ('3658.9', '6'), ('4', '5308.2'), ('4781.3', '5')]",ok,,"[('2546.9',), ('2604.8',), ('3658.9',), ('4781.3',), ('5056.5',), ('5308.2',), ('5486.9',), ('5607.5',)]",False,23.326
20,farm,"What are the hosts of competitions whose theme is not ""Aliens""?",SELECT Hosts FROM farm_competition WHERE Theme !=  'Aliens',SELECT farm_competition.Hosts FROM farm_competition WHERE farm_competition.Theme != 'Aliens',Selects the hosts of competitions where the theme is not 'Aliens',ok,,ok,,"[('alicia keys',), ('leehom wang and kelly rowland',), ('miley cyrus jared leto and karen mok',), ('shaggy and coco lee',), ('vanness wu and michelle branch',)]",ok,,"[('alicia keys',), ('leehom wang and kelly rowland',), ('miley cyrus jared leto and karen mok',), ('shaggy and coco lee',), ('vanness wu and michelle branch',)]",True,20.091
21,farm,Return the hosts of competitions for which the theme is not Aliens?,SELECT Hosts FROM farm_competition WHERE Theme !=  'Aliens',SELECT farm_competition.Hosts FROM farm_competition WHERE farm_competition.Theme != 'Aliens',Selects the hosts of competitions where the theme is not 'Aliens',ok,,ok,,"[('alicia keys',), ('leehom wang and kelly rowland',), ('miley cyrus jared leto and karen mok',), ('shaggy and coco lee',), ('vanness wu and michelle branch',)]",ok,,"[('alicia keys',), ('leehom wang and kelly rowland',), ('miley cyrus jared leto and karen mok',), ('shaggy and coco lee',), ('vanness wu and michelle branch',)]",True,20.191
22,farm,What are the themes of farm competitions sorted by year in ascending order?,SELECT Theme FROM farm_competition ORDER BY YEAR ASC,SELECT farm_competition.Theme FROM farm_competition ORDER BY farm_competition.Year ASC,Selects the themes of farm competitions ordered by year in ascending order,ok,,ok,,"[('aliens',), ('carnival m is back!',), ('codehunters',), ('mtv asia aid',), ('mtv cube',), (""valentine's day"",)]",ok,,"[('aliens',), ('carnival m is back!',), ('codehunters',), ('mtv asia aid',), ('mtv cube',), (""valentine's day"",)]",True,19.703
23,farm,"Return the themes of farm competitions, sorted by year ascending.",SELECT Theme FROM farm_competition ORDER BY YEAR ASC,SELECT farm_competition.Theme FROM farm_competition ORDER BY farm_competition.Year ASC,"Selects the themes of farm competitions, ordered by year in ascending order.",ok,,ok,,"[('aliens',), ('carnival m is back!',), ('codehunters',), ('mtv asia aid',), ('mtv cube',), (""valentine's day"",)]",ok,,"[('aliens',), ('carnival m is back!',), ('codehunters',), ('mtv asia aid',), ('mtv cube',), (""valentine's day"",)]",True,19.704
24,farm,What is the average number of working horses of farms with more than 5000 total number of horses?,SELECT avg(Working_Horses) FROM farm WHERE Total_Horses  >  5000,SELECT AVG(farm.Working_Horses) FROM farm WHERE farm.Total_Horses > 5000,Calculates the average number of working horses from farms where the total number of horses is greater than 5000.,ok,,ok,,"[('3977.7500000000005',)]",ok,,"[('3977.7500000000005',)]",True,22.335
25,farm,Give the average number of working horses on farms with more than 5000 total horses.,SELECT avg(Working_Horses) FROM farm WHERE Total_Horses  >  5000,SELECT AVG(farm.Working_Horses) FROM farm WHERE farm.Total_Horses > 5000,Calculates the average number of working horses on farms with more than 5000 total horses.,ok,,ok,,"[('3977.7500000000005',)]",ok,,"[('3977.7500000000005',)]",True,21.546
26,farm,What are the maximum and minimum number of cows across all farms.,"SELECT max(Cows) ,  min(Cows) FROM farm","SELECT MIN(farm.cows), MAX(farm.cows) FROM farm",Query selects the minimum and maximum number of cows across all farms.,ok,,ok,,"[('2407.2', '3987.0')]",ok,,"[('2407.2', '3987.0')]",True,19.135
27,farm,Return the maximum and minimum number of cows across all farms.,"SELECT max(Cows) ,  min(Cows) FROM farm","SELECT MIN(farm.cows) AS min_cows, MAX(farm.cows) AS max_cows FROM farm",Selects the minimum and maximum number of cows across all farms.,ok,,ok,,"[('2407.2', '3987.0')]",ok,,"[('2407.2', '3987.0')]",True,20.393
28,farm,How many different statuses do cities have?,SELECT count(DISTINCT Status) FROM city,SELECT COUNT(DISTINCT Status) FROM city,Count the distinct number of statuses from the city table,ok,,ok,,"[('2',)]",ok,,"[('2',)]",True,17.692
29,farm,Count the number of different statuses.,SELECT count(DISTINCT Status) FROM city,SELECT COUNT(DISTINCT Status) FROM city,Counts the number of distinct statuses from the city table,ok,,ok,,"[('2',)]",ok,,"[('2',)]",True,17.68
30,farm,List official names of cities in descending order of population.,SELECT Official_Name FROM city ORDER BY Population DESC,SELECT Official_Name FROM city ORDER BY Population DESC,Selects the official names of cities ordered by population in descending order.,ok,,ok,,"[('aroostook',), ('drummond',), ('grand falls/grand-sault',), ('perth-andover',), ('plaster rock',)]",ok,,"[('aroostook',), ('drummond',), ('grand falls/grand-sault',), ('perth-andover',), ('plaster rock',)]",True,18.349
31,farm,"What are the official names of cities, ordered descending by population?",SELECT Official_Name FROM city ORDER BY Population DESC,SELECT city.Official_Name FROM city ORDER BY city.Population DESC,Selects the official names of cities ordered by population in descending order,ok,,ok,,"[('aroostook',), ('drummond',), ('grand falls/grand-sault',), ('perth-andover',), ('plaster rock',)]",ok,,"[('aroostook',), ('drummond',), ('grand falls/grand-sault',), ('perth-andover',), ('plaster rock',)]",True,18.916
32,farm,List the official name and status of the city with the largest population.,"SELECT Official_Name ,  Status FROM city ORDER BY Population DESC LIMIT 1","SELECT city.Official_Name, city.Status FROM city WHERE city.Population = (SELECT MAX(city.Population) FROM city)",Selects the official name and status of the city with the largest population by using a subquery to find the maximum population.,ok,,ok,,"[('grand falls/grand-sault', 'town')]",ok,,"[('grand falls/grand-sault', 'town')]",True,21.877
33,farm,What is the official name and status of the city with the most residents?,"SELECT Official_Name ,  Status FROM city ORDER BY Population DESC LIMIT 1","SELECT city.Official_Name, city.Status FROM city WHERE city.Population = (SELECT MAX(city.Population) FROM city)",Selects the official name and status of the city with the highest population.,ok,,ok,,"[('grand falls/grand-sault', 'town')]",ok,,"[('grand falls/grand-sault', 'town')]",True,20.618
34,farm,Show the years and the official names of the host cities of competitions.,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","SELECT farm_competition.Year, city.Official_Name FROM farm_competition JOIN city ON farm_competition.Host_city_ID = city.City_ID",Selects the years and official names of host cities from the competition and city tables by joining on the Host_city_ID foreign key.,ok,,ok,,"[('2002', 'aroostook'), ('2003', 'aroostook'), ('2004', 'drummond'), ('2005', 'plaster rock'), ('2006', 'perth-andover'), ('2013', 'grand falls/grand-sault')]",ok,,"[('2002', 'aroostook'), ('2003', 'aroostook'), ('2004', 'drummond'), ('2005', 'plaster rock'), ('2006', 'perth-andover'), ('2013', 'grand falls/grand-sault')]",True,22.35
35,farm,Give the years and official names of the cities of each competition.,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","SELECT farm_competition.Year, city.Official_Name FROM farm_competition JOIN city ON farm_competition.Host_city_ID = city.City_ID",This query joins the farm_competition and city tables on the Host_city_ID to get the years and official names of the cities for each competition.,ok,,ok,,"[('2002', 'aroostook'), ('2003', 'aroostook'), ('2004', 'drummond'), ('2005', 'plaster rock'), ('2006', 'perth-andover'), ('2013', 'grand falls/grand-sault')]",ok,,"[('2002', 'aroostook'), ('2003', 'aroostook'), ('2004', 'drummond'), ('2005', 'plaster rock'), ('2006', 'perth-andover'), ('2013', 'grand falls/grand-sault')]",True,22.615
36,farm,Show the official names of the cities that have hosted more than one competition.,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,SELECT city.Official_Name FROM city JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID GROUP BY city.City_ID HAVING COUNT(farm_competition.Competition_ID) > 1,"Selects the official names of cities that have hosted more than one competition by joining city and farm_competition tables, grouping by city ID, and filtering with HAVING clause.",ok,,ok,,"[('aroostook',)]",ok,,"[('aroostook',)]",True,25.404
37,farm,What are the official names of cities that have hosted more than one competition?,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,SELECT city.Official_Name FROM city JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID GROUP BY city.City_ID HAVING COUNT(farm_competition.Competition_ID) > 1,"Selects the official names of cities that have hosted more than one competition by joining city and farm_competition tables, grouping by city ID, and filtering with HAVING clause.",ok,,ok,,"[('aroostook',)]",ok,,"[('aroostook',)]",True,25.412
38,farm,Show the status of the city that has hosted the greatest number of competitions.,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT city.Status FROM city JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID GROUP BY city.Status HAVING COUNT(*) = (SELECT MAX(cnt) FROM (SELECT COUNT(*) AS cnt FROM farm_competition GROUP BY Host_city_ID) tmp),"This query selects the status of the city that has hosted the greatest number of competitions by first counting the number of competitions each city has hosted, then finding the maximum count, and finally selecting the status of the city with that maximum count.",ok,,ok,,[],ok,,"[('village',)]",False,28.344
39,farm,What is the status of the city that has hosted the most competitions?,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT city.Status FROM city JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID GROUP BY city.Status HAVING COUNT(farm_competition.Competition_ID) = (SELECT MAX(cnt) FROM (SELECT COUNT(*) AS cnt FROM farm_competition GROUP BY Host_city_ID)),This query selects the status of the city that has hosted the most competitions by first counting the number of competitions each host city has and then selecting the city with the maximum count.,ok,,ok,,[],ok,,"[('village',)]",False,27.495
40,farm,Please show the themes of competitions with host cities having populations larger than 1000.,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,SELECT fc.Theme FROM farm_competition AS fc JOIN city AS c ON fc.Host_city_ID = c.City_ID WHERE c.Population > 1000,Selects the themes of competitions hosted by cities with a population greater than 1000,ok,,ok,,"[('carnival m is back!',), ('codehunters',), ('mtv asia aid',)]",ok,,"[('carnival m is back!',), ('codehunters',), ('mtv asia aid',)]",True,22.563
41,farm,What are the themes of competitions that have corresponding host cities with more than 1000 residents?,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,SELECT fc.Theme FROM farm_competition AS fc JOIN city AS c ON fc.Host_city_ID = c.City_ID WHERE c.Population > 1000,Selects the themes of competitions hosted by cities with a population greater than 1000.,ok,,ok,,"[('carnival m is back!',), ('codehunters',), ('mtv asia aid',)]",ok,,"[('carnival m is back!',), ('codehunters',), ('mtv asia aid',)]",True,22.902
42,farm,Please show the different statuses of cities and the average population of cities with each status.,"SELECT Status ,  avg(Population) FROM city GROUP BY Status","SELECT Status, AVG(Population) FROM city GROUP BY Status",The SQL query selects the different statuses of cities and calculates the average population for each status.,ok,,ok,,"[('1009.75', 'village'), ('5706.0', 'town')]",ok,,"[('1009.75', 'village'), ('5706.0', 'town')]",True,19.782
43,farm,What are the statuses and average populations of each city?,"SELECT Status ,  avg(Population) FROM city GROUP BY Status","SELECT city.Status, AVG(city.Population) FROM city GROUP BY city.Status",Calculates the average population for each status of cities.,ok,,ok,,"[('1009.75', 'village'), ('5706.0', 'town')]",ok,,"[('1009.75', 'village'), ('5706.0', 'town')]",True,18.726
44,farm,"Please show the different statuses, ordered by the number of cities that have each.",SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) ASC,"SELECT Status, COUNT(*) AS count FROM city GROUP BY Status ORDER BY count DESC",This query selects the different statuses from the city table and counts the number of cities for each status. The results are ordered by the count in descending order.,ok,,ok,,"[('1', 'town'), ('4', 'village')]",ok,,"[('town',), ('village',)]",False,21.931
45,farm,"Return the different statuses of cities, ascending by frequency.",SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) ASC,"SELECT Status, COUNT(*) AS frequency FROM city GROUP BY Status ORDER BY frequency ASC","This query selects the different statuses of cities and counts their frequencies, then orders the result by frequency in ascending order.",ok,,ok,,"[('1', 'town'), ('4', 'village')]",ok,,"[('town',), ('village',)]",False,20.438
46,farm,List the most common type of Status across cities.,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,"Select the most common Status by grouping and ordering the count in descending order, then limit to one result.",ok,,ok,,"[('village',)]",ok,,"[('village',)]",True,19.916
47,farm,What is the most common status across all cities?,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,"This query selects the most common status across all cities by grouping the statuses and ordering them by their count in descending order, then limiting the result to the top one.",ok,,ok,,"[('village',)]",ok,,"[('village',)]",True,21.421
48,farm,List the official names of cities that have not held any competition.,SELECT Official_Name FROM city WHERE City_ID NOT IN (SELECT Host_city_ID FROM farm_competition),SELECT city.Official_Name FROM city LEFT JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID WHERE farm_competition.Competition_ID IS NULL,"This query selects the official names of cities that have not hosted any competition by performing a left join between the city and farm_competition tables on the City_ID and Host_city_ID columns, respectively. It filters out cities that have at least one competition record, leaving only those without any.",ok,,ok,,[],ok,,[],True,26.966
49,farm,What are the official names of cities that have not hosted a farm competition?,SELECT Official_Name FROM city WHERE City_ID NOT IN (SELECT Host_city_ID FROM farm_competition),SELECT city.Official_Name FROM city LEFT JOIN farm_competition ON city.City_ID = farm_competition.Host_city_ID WHERE farm_competition.Competition_ID IS NULL,"This query selects the official names of cities that have not hosted a farm competition by performing a left join between the city and farm_competition tables on the City_ID and Host_city_ID columns, respectively. The WHERE clause filters out cities that have hosted at least one competition.",ok,,ok,,[],ok,,[],True,26.712
50,farm,Show the status shared by cities with population bigger than 1500 and smaller than 500.,SELECT Status FROM city WHERE Population  >  1500 INTERSECT SELECT Status FROM city WHERE Population  <  500,SELECT city.Status FROM city WHERE city.Population > 1500 AND city.Population < 500,Select the status of cities with a population greater than 1500 and less than 500,ok,,ok,,[],ok,,"[('village',)]",False,22.369
51,farm,Which statuses correspond to both cities that have a population over 1500 and cities that have a population lower than 500?,SELECT Status FROM city WHERE Population  >  1500 INTERSECT SELECT Status FROM city WHERE Population  <  500,SELECT city.Status FROM city WHERE city.Population > 1500 INTERSECT SELECT city.Status FROM city WHERE city.Population < 500,"This query selects the statuses of cities that have a population over 1500 and also those with a population lower than 500, using set intersection to find common statuses.",ok,,ok,,"[('village',)]",ok,,"[('village',)]",True,25.659
52,farm,Find the official names of cities with population bigger than 1500 or smaller than 500.,SELECT Official_Name FROM city WHERE Population  >  1500 OR Population  <  500,SELECT city.Official_Name FROM city WHERE city.Population > 1500 OR city.Population < 500,Selects the official names of cities where the population is either greater than 1500 or less than 500.,ok,,ok,,"[('aroostook',), ('grand falls/grand-sault',), ('perth-andover',)]",ok,,"[('aroostook',), ('grand falls/grand-sault',), ('perth-andover',)]",True,23.079
53,farm,What are the official names of cities that have population over 1500 or less than 500?,SELECT Official_Name FROM city WHERE Population  >  1500 OR Population  <  500,SELECT city.Official_Name FROM city WHERE city.Population > 1500 OR city.Population < 500,Selects the official names of cities with a population greater than 1500 or less than 500.,ok,,ok,,"[('aroostook',), ('grand falls/grand-sault',), ('perth-andover',)]",ok,,"[('aroostook',), ('grand falls/grand-sault',), ('perth-andover',)]",True,22.883
54,farm,"Show the census ranking of cities whose status are not ""Village"".","SELECT Census_Ranking FROM city WHERE Status !=  ""Village""",SELECT city.Census_Ranking FROM city WHERE city.Status != 'Village',Selects the census ranking of cities whose status is not 'Village',ok,,ok,,"[('636 of 5008',)]",ok,,"[('636 of 5008',)]",True,19.589
55,farm,"What are the census rankings of cities that do not have the status ""Village""?","SELECT Census_Ranking FROM city WHERE Status !=  ""Village""",SELECT city.Census_Ranking FROM city WHERE city.Status != 'Village',Selects the census rankings of cities that do not have the status 'Village',ok,,ok,,"[('636 of 5008',)]",ok,,"[('636 of 5008',)]",True,20.181
56,student_assessment,which course has most number of registered students?,SELECT T1.course_name FROM courses AS T1 JOIN student_course_registrations AS T2 ON T1.course_id = T2.course_Id GROUP BY T1.course_id ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Course_Registrations ON Courses.course_id = Student_Course_Registrations.course_id GROUP BY Courses.course_name ORDER BY COUNT(Student_Course_Registrations.student_id) DESC LIMIT 1,"Selects the course name with the highest number of registered students by grouping courses and ordering by the count of student registrations in descending order, then limiting to one result.",ok,,ok,,"[('statistics',)]",ok,,"[('statistics',)]",True,58.723
